family,cell,alpha,sigma_y,reps,lam,rmse,cv.bloss,cv.smd,cv.inf,boot.smd,boot.inf,overlap,n,dense
tunea3,tunea3_10_r500,0.5,NA,500,0.011194477328383263,0.1562606133209573,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.010685671056944132,0.1565413135512041,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.010199990815802055,0.15680233345560313,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.009736385491188732,0.15702140881860807,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_11_r500,0.5,NA,500,1.1035777989111342,1.0717439793090697,0.3895191547360543,0.8791673732274321,0.6651962540541337,0.7424814039922997,0.3214388051746638,bad,NA,FALSE
tunea3,tunea3_11_r500,0.5,NA,500,1.053418484756887,1.0655980267965106,0.3895191547360543,0.8791673732274321,0.6651962540541337,0.7424814039922997,0.3214388051746638,bad,NA,FALSE
tunea3,tunea3_11_r500,0.5,NA,500,1.0055389888437343,1.05438657526246,0.3895191547360543,0.8791673732274321,0.6651962540541337,0.7424814039922997,0.3214388051746638,bad,NA,FALSE
tunea3,tunea3_11_r500,0.5,NA,500,0.9598356899140876,1.0391068065366376,0.3895191547360543,0.8791673732274321,0.6651962540541337,0.7424814039922997,0.3214388051746638,bad,NA,FALSE
tunea3,tunea3_11_r500,0.5,NA,500,0.916209676456439,1.021695178176914,0.3895191547360543,0.8791673732274321,0.6651962540541337,0.7424814039922997,0.3214388051746638,bad,NA,FALSE
tunea3,tunea3_11_r500,0.5,NA,500,0.8745665326401322,1.0032345218455099,0.3895191547360543,0.8791673732274321,0.6651962540541337,0.7424814039922997,0.3214388051746638,bad,NA,FALSE
tunea3,tunea3_11_r500,0.5,NA,500,0.8348161339797296,0.9835893912265986,0.3895191547360543,0.8791673732274321,0.6651962540541337,0.7424814039922997,0.3214388051746638,bad,NA,FALSE
tunea3,tunea3_11_r500,0.5,NA,500,0.7968724522867499,0.9624500131229786,0.3895191547360543,0.8791673732274321,0.6651962540541337,0.7424814039922997,0.3214388051746638,bad,NA,FALSE
tunea3,tunea3_11_r500,0.5,NA,500,0.7606533694866481,0.9399746345043706,0.3895191547360543,0.8791673732274321,0.6651962540541337,0.7424814039922997,0.3214388051746638,bad,NA,FALSE
tunea3,tunea3_11_r500,0.5,NA,500,0.7260804998981036,0.9168287665796497,0.3895191547360543,0.8791673732274321,0.6651962540541337,0.7424814039922997,0.3214388051746638,bad,NA,FALSE
tunea3,tunea3_11_r500,0.5,NA,500,0.6930790205899877,0.8934239633968414,0.3895191547360543,0.8791673732274321,0.6651962540541337,0.7424814039922997,0.3214388051746638,bad,NA,FALSE
